gtin_upc,ingredients,description,brand_owner,brand_name,subbrand_name,branded_food_category
34000870356,"MILK CHOCOLATE (SUGAR; MILK; CHOCOLATE; COCOA BUTTER; LACTOSE; MILK FAT; SOY LECITHIN; PGPR, EMULSIFIER; VANILLIN, ARTIFICIAL FLAVOR); ALMONDS (ROASTED IN COCOA BUTTER AND/OR SUNFLOWER OIL).",MILK CHOCOLATE WITH ALMONDS,The Hershey Company,HERSHEY'S,,Chocolate
34000870158,"MILK CHOCOLATE (SUGAR; MILK; CHOCOLATE; COCOA BUTTER; LACTOSE; MILK FAT; SOY LECITHIN; PGPR, EMULSIFIER; VANILLIN, ARTIFICIAL FLAVOR); ALMONDS (ROASTED IN COCOA BUTTER AND/OR SUNFLOWER OIL).",MILK CHOCOLATE WITH ALMONDS,The Hershey Company,HERSHEY'S,,Chocolate
34000380008,"MILK CHOCOLATE (SUGAR; MILK; CHOCOLATE; COCOA BUTTER; LACTOSE; MILK FAT; SOY LECITHIN; PGPR, EMULSIFIER; VANILLIN, ARTIFICIAL FLAVOR); ALMONDS (ROASTED IN COCOA BUTTER AND/OR SUNFLOWER OIL).","HERSHEY'S, SNACK BITES, MILK CHOCOLATE AND ALMOND CLUSTERS, MILK CHOCOLATE AND ALMOND CLUSTERS",The Hershey Company,HERSHEY'S,,Chocolate
34000292325,"MILK CHOCOLATE (SUGAR; COCOA BUTTER; CHOCOLATE; LACTOSE; MILK FAT; NONFAT MILK; SOY LECITHIN; SALT; PGPR, EMULSIFIER); PEANUTS; SUGAR; ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN AND FOLIC ACID); DEXTROSE; VEGETABLE OIL (COCOA BUTTER, PALM, PALM KERNEL, SHEA, SUNFLOWER AND/OR SAFFLOWER OIL); COCOA BUTTER; CHOCOLATE; CONTAINS 2% OR LESS OF: HYDROGENATED VEGETABLE OIL (PALM KERNEL AND PALM OIL); SALT; NONFAT MILK; WHEY (MILK); CORNSTARCH; MILK FAT; SOY LECITHIN; SODIUM BICARBONATE; TBHQ (PRESERVATIVE); VANILLIN, ARTIFICIAL FLAVOR.","REESE'S, CRISPY WAFER BAR STICKS, MILK CHOCOLATE, PEANUT BUTTER, MILK CHOCOLATE, PEANUT BUTTER",The Hershey Company,REESE'S,,Cookies & Biscuits
34000245253,SUGAR; WHEAT FLOUR; COCOA BUTTER; NONFAT MILK; CHOCOLATE; PALM KERNEL OIL; MILK FAT; LACTOSE (MILK); CONTAINS 2% OR LESS OF: LECITHIN (SOY); PGPR (EMULSIFIER); VANILLIN (ARTIFICIAL FLAVORS); SALT; YEAST; BAKING SODA.,5 CRISP WAFERS IN MILK CHOCOLATE BARS,The Hershey Company,KITKAT,,Candy
34000225279,"SUGAR, WHEAT FLOUR; NONFAT MILK; COCOA BUTTER; CHOCOLATE; PALM KERNEL OIL; LACTOSE (MILK); MILK FAT; CONTAINS 2% OR LESS OF: SOY LECITHIN; PGPR, EMULSIFIER; YEAST; VANILLIN, ARTIFICIAL FLAVOR; SALT; SODIUM BICARBONATE.","KITKAT, CRISP WAFERS IN MILK CHOCOLATE",The Hershey Company,KITKAT,,Cookies & Biscuits
34000216017,"SUGAR; CHOCOLATE; COCOA BUTTER; PEANUTS; NONFAT MILK; MILK; MILK FAT; CRISP RICE (RICE FLOUR, SUGAR; MALT EXTRACT; SALT; MONOGLYCERIDES, TOCOPHEROLS, TO MAINTAIN FRESHNESS); CONTAINS 2% OR LESS OF: COCOA PROCESSED WITH ALKALI; LACTOSE (MILK); SOY LECITHIN; PGPR, EMULSIFIER; ARTIFICIAL FLAVOR.",MINIATURES,The Hershey Company,HERSHEY'S,,Chocolate
34000214969,"SUGAR; CHOCOLATE; COCOA BUTTER; PEANUTS; NONFAT MILK; MILK; MILK FAT; CRISP RICE (RICE FLOUR; SUGAR; MALT EXTRACT; SALT; MONOGLYCERIDES; TOCOPHEROLS, TO MAINTAIN FRESHNESS); CONTAINS 2% OR LESS OF: COCOA PROCESSED WITH ALKALI; LACTOSE (MILK); SOY LECITHIN; PGPR, EMULSIFIER; SALT; ARTIFICIAL FLAVOR.",MINIATURES,The Hershey Company,HERSHEY'S,,Chocolate
34000138609,"SUGAR; VEGETABLE OIL (COCOA BUTTER, PALM, SHEA, SUNFLOWER, PALM KERNEL AND/OR SAFFLOWER OIL); NONFAT MILK; WHEAT FLOUR; CORN SYRUP SOLIDS; LACTOSE (MILK); CONTAINS 25 OR LESS OF: CHOCOLATE; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR; SALT; YEAST; TOCOPHEROLS, TO MAINTAIN FRESHNESS; SODIUM BICARBONATE; PGPR, EMULSIFIER.","KITKAT, MINIS WHITE UNWRAPPED CRISP WAFERS 'N CREME",The Hershey Company,KITKAT,,Cookies & Biscuits
34000134304,"MILK CHOCOLATE (SUGAR; MILK; CHOCOLATE; COCOA BUTTER; LACTOSE; MILK FAT; SOY LECITHIN; PGPR, EMULSIFIER; VANILLIN, ARTIFICIAL FLAVOR); ALMONDS (ROASTED IN COCOA BUTTER AND/OR SUNFLOWER OIL).","HERSHEY'S KISSES, MILK CHOCOLATE WITH ALMONDS CANDY",The Hershey Company,HERSHEY'S KISSES,,Chocolate
34000134212,"MILK CHOCOLATE (SUGAR; MILK; CHOCOLATE; COCOA BUTTER; LACTOSE; MILK FAT; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR).",MILK CHOCOLATE,The Hershey Company,HERSHEY'S KISSES,,Chocolate
34000343263,MILK CHOCOLATE [SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE; COCOA PROCESSED WITH ALKALI; LECITHIN (SOY); NATURAL FLAVOR]; INVERT SUGAR; ENRICHED WHEAT FLOUR [FLOUR; NIACIN; FERROUS SULFATE; THIAMIN MONONITRATE; RIBOFLAVIN; FOLIC ACID]; SUGAR; PALM OIL; NONFAT MILK; CONTAINS 2% OR LESS OF: DAIRY BUTTER (MILK); GLYCERIN; SALT; CELLULOSE GEL; LECITHIN (SOY); DISODIUM PHOSPHATE; BAKING SODA; NATURAL FLAVOR.,"HERSHEY'S, COOKIE LAYER CRUNCH, CARAMEL",The Hershey Company,HERSHEY'S,,Candy
34000380275,"MILK CHOCOLATE [SUGAR; COCOA BUTTER; CHOCOLATE; MILK; LACTOSE; MILK FAT; NONFAT MILK; LECITHIN (SOY); PGPR, EMULSIFIER]; PEANUTS; HIGH FRUCTOSE CORN SYRUP; SUGAR; DEXTROSE; SORBITOL; CONTAINS 2% OR LESS OF: HIGH MALTOSE CORN SYRUP; PALM KERNEL OIL; SALT; WHEY (MILK); CORN SYRUP; WHEY PROTEIN CONCENTRATE (MILK); SODIUM CASEINATE (MILK); ARTIFICIAL FLAVOR; MONO- AND DIGLYCERIDES; TBHQ AND CITRIC ACID, TO MAINTAIN FRESHNESS.","NUTRAGEOUS SNACK BITES, MILK CHOCOLATE, PEANUTS, PEANUT BUTTER AND CARAMEL",The Hershey Company,REESE'S,,"Snack, Energy & Granola Bars"
34000386383,"MILK CHOCOLATE [SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE (MILK); SALT; LECITHIN (SOY); NATURAL FLAVOR]; PEANUT BUTTER [PEANUTS; SUGAR; PARTIALLY DEFATTED PEANUTS; HYDROGENATED VEGETABLE OIL (PALM KERNEL AND SOYBEAN OIL); DEXTROSE; CORN SYRUP SOLIDS; SALT; PALM KERNEL OIL; LECITHIN (SOY); VANILLIN (ARTIFICIAL FLAVOR); TBHQ AND CITRIC ACID (TO MAINTAIN FRESHNESS); PRETZELS [ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, AND FOLIC ACID); SALT; VEGETABLE OIL (CORN, CANOLA, AND SOYBEAN OIL); CORN SYRUP SOLIDS; AMMONIUM BICARBONATE; BAKING SODA; YEAST]; CARAMEL [HIGH FRUCTOSE CORN SYRUP; SUGAR; NONFAT MILK; DAIRY BUTTER (MILK); HYDROGENATED COCONUT OIL; GLYCERIN; MONO- AND DIGLYCERIDES; SALT; CARRAGEENAN; ARTIFICIAL FLAVOR; LECITHIN (SOY); MILK FAT; DISODIUM PHOSPHATE]; PEANUTS.","TAKE 5, MILK CHOCOLATE PRETZELS PEANUT BUTTER, CARAMEL, PEANUT",The Hershey Company,TAKE 5,,Candy
34000790173,"MILK CHOCOLATE (SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE; COCOA PROCESSED WITH ALKALI; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR); CORN SYRUP; SWEETENED CONDENSED MILK (MILK, SUGAR); HIGH FRUCTOSE CORN SYRUP; PALM OIL; SUGAR; DAIRY BUTTER (MILK); CONTAINS 2% OR LESS OF: MOLASSES; SEA SALT; SOY LECITHIN; DISODIUM PHOSPHATE; SODIUM BICARBONATE.","HERSHEY'S, MILK CHOCOLATE CARAMELS",The Hershey Company,HERSHEY'S,,Chocolate
34000701148,"XYLITOL; GUM BASE; MALTITOL; MANNITOL; MALTITOL SYRUP; CONTAINS 2% OR LESS OF NATURAL FLAVOR AND ARTIFICIAL FLAVOR; MALTODEXTRIN; ARTIFICIAL COLOR [RED 40 LAKE; RED 40]; MEDIUM CHAIN TRIGLYCERIDES; MODIFIED CORNSTARCH; SORBITOL; SUCRALOSE; GELATIN; ACESULFAME POTASSIUM; GUM ACACIA; NEOTAME; BHT, TO MAINTAIN FRESHNESS; LECITHIN (SOY).","CINNAMON SUGAR FREE ICE CUBES GUM, CINNAMON",The Hershey Company,ICE BREAKERS,,Chewing Gum & Mints
34000701131,XYLITOL; GUM BASE; MALTITOL SYRUP; MANNITOL; CONTAINS 2% OR LESS OF: NATURAL AND ARTIFICIAL FLAVORS; GUM ACACIA; LECITHIN (SOY); ARTIFICIAL COLOR (YELLOW 5 LAKE; RED 40 LAKE; BLUE 1 LAKE; YELLOW 5; RED 40; BLUE 1); CITRIC ACID; MALIC ACID; ASPARTAME*; GELATIN; ACESULFAME POTASSIUM; NEOTAME; BHT (TO MAINTAIN FRESHNESS); SUCRALOSE.,"ICE BREAKERS, ICE CUBES GUM, KIWI WATERMELON, KIWI WATERMELON",The Hershey Company,ICE BREAKERS,,Chewing Gum & Mints
34000595006,SUNFLOWER KERNELS; SOY PROTEIN ISOLATE; SUGAR; WHEY PROTEIN CONCENTRATE (MILK); SUNFLOWER OIL; CORNSTARCH; LECITHIN (SOY); SEA SALT; GARLIC POWDER; YEAST EXTRACT; ONION POWDER; SPICE; NATURAL FLAVOR.,"SO FIT, PROTEIN PLUS SUNFLOWER SEEDS, SEA SALT, SEA SALT",The Hershey Company,SO FIT,,"Popcorn, Peanuts, Seeds & Related Snacks"
34000583331,"CORN SYRUP; ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, AND FOLIC ACID); SUGAR; CONTAINS 2% OR LESS OF: PALM OIL; GLYCERYL MONOSTEARATE; SALT; CORNSTARCH; GLYCERIN; NATURAL AND ARTIFICIAL FLAVOR; CITRIC ACID; POTASSIUM SORBATE (PRESERVATIVE); ARTIFICIAL COLOR (RED 40).","TWIZZLERS, PULL 'N' PEEL CANDY, CHERRY, CHERRY",The Hershey Company,TWIZZLERS,,Candy
34000530533,"CORN SYRUP, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFITE, THIAMIN MONONITRATE, RIBOFLAVIN, AND FOLIC ACID); SUGAR, CONTAINS 2% OR LESS OF: PALM OIL; GLYCERYL MONOSTEARATE; SALT, CORNSTARCH; GLYCERIN; NATURAL AND ARTIFICIAL FLAVORS; CITRIC ACID; ARTIFICIAL COLOR (RED 40; YELLOW 6; BLUE 1); POTASSIUM SORBATE (PRESERVATIVE).","TWIZZLERS, PULL 'N' PEEL CANDY, FRUIT PUNCH, FRUIT PUNCH",The Hershey Company,TWIZZLERS,,Candy
34000480111,"PEANUTS; SUGAR; VEGETABLE OIL (PALM, SHEA, SUNFLOWER, PALM KERNEL AND/OR SAFFLOWER); NONFAT MILK; DEXTROSE; CORN SYRUP SOLIDS; LACTOSE (MILK); CONTAINS 2% OR LESS OF: SALT; LECITHIN (SOY); TBHQ AND CITRIC ACID (TO MAINTAIN FRESHNESS); VANILLIN (ARTIFICIAL FLAVOR); TOCOPHEROLS (TO MAINTAIN FRESHNESS); PGPR (EMULSIFIER).","REESE'S, WHITE PEANUT BUTTER CUPS",The Hershey Company,REESE'S,,Candy
34000478293,"MILK CHOCOLATE [SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE; LECITHIN (SOY); PGPR, EMULSIFIER]; PEANUTS; SUGAR; DEXTROSE; COCOA BUTTER; CONTAINS 2% OR LESS OF: HYDROGENATED VEGETABLE OIL [PALM KERNEL OIL; PALM OIL]; SALT; PALM KERNEL OIL; CORNSTARCH; TBHQ AND CITRIC ACID, TO MAINTAIN FRESHNESS.","FOOTBALLS, MILK CHOCOLATE & PEANUT BUTTER",The Hershey Company,REESE'S,,Candy
34000471065,"MILK CHOCOLATE (SUGAR; COCOA BUTTER; NONFAT MILK; CHOCOLATE; LACTOSE; MILK FAT; SOY LECITHIN; PGPR, EMULSIFIER; VANILLIN, ARTIFICIAL FLAVOR); CORN SYRUP; SUGAR; HIGH FRUCTOSE CORN SYRUP; PLAM OIL; MILK FAT; NONFAT MILK, CONTAINS 2% OR LESS OF: SOY LECITHIN; SALT; SODIUM BICARBONATE.","ROLO, UNWRAPPED MINI CHEWY CARAMELS IN MILK CHOCOLATE",The Hershey Company,ROLO,,Candy
34000450251,MILK CHOCOLATE [SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE; LECITHIN (SOY); PGPR (EMULSIFIER)]; PEANUTS; SUGAR; DEXTROSE; SALT; TBHQ AND CITRIC ACID (TO MAINTAIN FRESHNESS).,"REESE'S, PEANUT BUTTER CUPS",The Hershey Company,REESE'S,,Candy
34000445950,"MILK CHOCOLATE (SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE; SOY LECITHIN; PGPR, EMULSIFIER); PEANUTS; SUGAR; DEXTROSE; SALT; TBHQ (PRESERVATIVE); TITANIUM DIOXIDE (COLOR).","REESE'S, PEANUT BUTTER CUPS, MILK CHOCOLATE, MILK CHOCOLATE",The Hershey Company,REESE'S,,Candy
34000386949,"SUGAR; ENRICHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, AND FOLIC ACID); PEANUTS; VEGETABLE OIL (COCOA BUTTER, PALM, SHEA, SUNFLOWER AND/OR SAFFLOWER OIL); HIGH FRUCTOSE CORN SYRUP; CHOCOLATE; PARTIALLY HYDROGENATED VEGETABLE OIL (PALM KERNEL, COCONUT AND SOYBEAN OIL); NONFAT MILK; PARTIALLY DEFATTED PEANUTS; WHEY (MILK); DEXTROSE; CONTAINS 2% OR LESS OF: CORN SYRUP; SALT; DAIRY BUTTER (MILK); MILK FAT; VEGETABLE OIL (CORN, CANOLA, AND SOYBEAN OIL); GLYCERIN; SOY LECITHIN; MONO- AND DIGLYCERIDES; ARTIFICIAL FLAVORS; CARRAGEENAN; AMMONIUM BICARBONATE; SODIUM BICARBONATE; YEAST; TBHQ (PRESERVATIVE); DISODIUM PHOSPHATE.","TAKE 5, 5-LAYER BAR",The Hershey Company,TAKE 5,,Chocolate
34000386451,"MILK CHOCOLATE [SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE (MILK); SALT; LECITHIN (SOY); NATURAL FLAVOR]; PEANUT BUTTER [PEANUTS; SUGAR; PARTIALLY DEFATTED PEANUTS; HYDROGENATED VEGETABLE OIL (PALM KERNEL AND SOYBEAN OIL); DEXTROSE; CORN SYRUP SOLIDS; SALT; PALM KERNEL OIL; LECITHIN (SOY); VANILLIN (ARTIFICIAL FLAVOR); TBHQ AND CITRIC ACID (TO MAINTAIN FRESHNESS)]; PRETZELS [ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, AND FOLIC ACID); SALT; CORN SYRUP SOLIDS; VEGETABLE OIL (CORN, CANOLA, AND SOYBEAN OIL); YEAST; AMMONIUM BICARBONATE; BAKING SODA); CARAMEL [HIGH FRUCTOSE CORN SYRUP; SUGAR; NONFAT MILK; DAIRY BUTTER (MILK); HYDROGENATED COCONUT OIL; GLYCERIN; MONO- AND DIGLYCERIDES; SALT; CARRAGEENAN; ARTIFICIAL FLAVOR; LECITHIN (SOY); MILK FAT; DISODIUM PHOSPHATE]; PEANUTS.","TAKE 5, 5 LAYER BAR, MILK CHOCOLATE, PRETZELS, PEANUT BUTTER, CARAMEL, PEANUT, MILK CHOCOLATE, PRETZELS, PEANUT BUTTER, CARAMEL, PEANUT",The Hershey Company,TAKE 5,,Candy
34000386437,"MILK CHOCOLATE [SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE (MILK); SALT; LECITHIN (SOY); NATURAL FLAVOR]; PEANUT BUTTER [PEANUTS; SUGAR; PARTIALLY DEFATTED PEANUTS; HYDROGENATED VEGETABLE OIL (PALM KERNEL AND SOYBEAN OIL); DEXTROSE; CORN SYRUP SOLIDS; SALT; PALM KERNEL OIL; LECITHIN (SOY); VANILLIN (ARTIFICIAL FLAVOR); TBHQ AND CITRIC ACID (TO MAINTAIN FRESHNESS)]; PRETZELS [ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, AND FOLIC ACID); SALT; VEGETABLE OIL (CORN, CANOLA, AND SOYBEAN OIL); CORN SYRUP SOLIDS; AMMONIUM BICARBONATE; BAKING SODA; YEAST]; CARAMEL [HIGH FRUCTOSE CORN SYRUP; SUGAR; NONFAT MILK; DAIRY BUTTER (MILK); HYDROGENATED COCONUT OIL; GLYCERIN; MONO- AND DIGLYCERIDES; SALT; CARRAGEENAN; ARTIFICIAL FLAVOR; LECITHIN (SOY); MILK FAT; DISODIUM PHOSPHATE]; PEANUTS.","TAKE5, MILK CHOCOLATE BAR",The Hershey Company,TAKE5,,Candy
34000116508,"SUGAR; PARTIALLY DEFATTED PEANUTS; PARTIALLY HYDROGENATED VEGETABLE OIL (PALM KERNEL AND SOYBEAN OIL); CORN SYRUP; DEXTROSE; CONTAINS 2% OR LESS OF: ARTIFICIAL COLOR (YELLOW 5 LAKE; RED 40 LAKE; YELLOW 6 LAKE; BLUE 1 LAKE); SALT; RESINOUS GLAZE; SOY LECITHIN; MODIFIED CORNSTARCH; CARNAUBA WAX; VANILLIN, ARTIFICIAL FLAVOR; MILK.",PEANUT BUTTER CANDY IN A CRUNCHY SHELL,The Hershey Company,REESE'S PIECES,,Candy
34000226979,"MILK CHOCOLATE(SUGAR; MILK; CHOCOLATE; COCOA BUTTER; LACTOSE; MILK FAT; SOY LECITHIN; PGPR; EMULSIFIER; VANILLIN, ARTIFICIAL FLAVOR). ",MILK CHOCOLATE BAR,The Hershey Company,HERSHEY'S,,Candy
34000226412,"SUGAR; CORN SYRUP; SEMISWEET CHOCOLATE(CHOCOLATE; SUGAR; COCOA; MILK FAT; COCOA BUTTER; SOY LECITHIN; PGPR, EMULSIFIER; VANILLA, ARTIFICIAL FLAVOR); INVERT SUGAR; EGG WHITES; OIL OF PEPPERMINT; MILK",DARK CHOCOLATE COVERED PEPPERMINT PATTIES,The Hershey Company,YORK,,Candy
34000115044,"SUGAR, PARTIALLY DEFATTED PEANUTS; HYDROGENATED VEGETABLE OIL )PALM KERNEL AND SOYBEAN OIL); CORN SYRUP; DEXTROSE; CONTAINS 2% OR LESS OF: PALM KERNEL OIL: ARTIFICIAL COLOR (YELLOW 5 LAKE; YELLOW 6 LAKE; RED 40 LAKE; BLUE 1 LAKE); SALT; CONFECTIONER'S GLAZE; LECITHIN (SOY); MODIFIED CORNSTARCH; VANILLIN (ARTIFICIAL FLAVOR); CARNAUBA WAX; MILK.","REESE'S, PIECES CANDY IN A CRUNCHY SHELL",The Hershey Company,REESE'S,,Candy
34000103973,"CORN SYRUP, SWEETENED CONDENSED MILK [MILK; SUGAR; INVERT SYRUP; PALM KERNEL OIL; GLYCERIN; DAIRY BUTTER (MILK); SUGAR; CONTAINS 2% OR LESS OF: COFFEE EXTRACT: GLYCERYL MONOSTEARATE; SALT; CARAMEL COLOR; LECITHIN (SOY); NATURAL FLAVORS; DISODIUM PHOSPHATE; TOCOPHEROLS TO MAINTAIN FRESHNESS.","LANCASTER, SOFT CREMES, COFFEE & CARAMEL, COFFEE & CARAMEL",The Hershey Company,LANCASTER,,Candy
34000090648,"SUGAR, VEGETABLE OIL [PALM OIL; SHEA OIL; SUNFLOWER OIL; PALM KERNEL OIL; CANOLA OIL; AND/OR SAFFLOWER OIL]; NONFAT MILK; CORN SYRUP SOLIDS; LACTOSE (MILK); CORNSTARCH; CONTAINS 2% OR LESS OF: COCOA PROCESSED WITH ALKALI; MODIFIED CORNSTARCH; LECITHIN (SOY); HIGH FRUCTOSE CORN SYRUP; SALT; ARTIFICIAL FLAVOR; TOCOPHEROLS, TO MAINTAIN FRESHNESS; PGPR, EMULSIFIER.","HERSHEY'S, CANDY SKULLS, COOKIES N CREME, COOKIES N CREME",The Hershey Company,HERSHEY'S,,Candy
34000093717,"MILK CHOCOLATE (SUGAR; COCOA BUTTER; CHOCOLATE; MILK; LACTOSE; MILK FAT; NONFAT MILK; SOY LECITHIN; SALT; PGPR, EMULSIFIER); PEANUTS; SUGAR; ENRICHED WHEAT FLOUR (FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, AND FOLIC ACID); DEXTROSE; VEGETABLE OIL (COCOA BUTTER, PALM, PALM KERNEL, SHEA, SUNFLOWER AND/OR SAFFLOWER OIL); COCOA BUTTER; CHOCOLATE; CONTAINS 2% OR LESS OF: HYDROGENATED VEGETABLE OIL (PALM KERNEL AND PALM OIL); SALT; NONFAT MILK; WHEY (MILK); CORNSTARCH; MILK FAT; SOY LECITHIN; SODIUM BICARBONATE; TBHQ (PRESERVATIVE); VANILLIN, ARTIFICIAL FLAVOR.","REESE'S, MINI STICKS, MINI CRISPY WAFERS, MILK CHOCOLATE, PEANUT BUTTER, MILK CHOCOLATE, PEANUT BUTTER",The Hershey Company,REESE'S,,Cookies & Biscuits
34000077267,SUGAR; WHEAT FLOUR; NONFAT MILK; COCOA BUTTER; CHOCOLATE; PALM KERNEL OIL; LACTOSE (MILK); MILK FAT; CONTAINS 2% OR LESS OF: LECITHIN (SOY): PGPR (EMULSIFIER); YEAST; VANILLIN (ARTIFICIAL FLAVOR); SALT; BAKING SODA.,"MINIATURES, CRISP WAFERS IN MILK CHOCOLATE",The Hershey Company,KITKAT,,Cookies & Biscuits
3475106,"SUGAR, WHEAT FLOUR; NONFAT MILK; COCOA BUTTER; CHOCOLATE; PALM KERNEL OIL; LACTOSE (MILK); MILK FAT; CONTAINS 2% OR LESS OF: SOY LECITHIN; PGPR, EMULSIFIER; YEAST; VANILLIN, ARTIFICIAL FLAVOR; SALT; SODIUM BICARBONATE.",CRISP WAFERS IN MILK CHOCOLATE,The Hershey Company,KITKAT,,Cookies & Biscuits
3473807,",ILK CHOCOLATE (SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE; SOY LECITHIN; PGPR, EMULSIFIER); PEANUTS; SUGAR; DEXTROSE; SALT; TBHQ (PRESERVATIVE); TITANIUM DIOXIDE (COLOR).","REESE'S, PEANUT BUTTER CUPS",The Hershey Company,REESE'S,,Candy
3416501,"SUGAR; PARTIALLY DEFATTED PEANUTS; PARTIALLY HYDROGENATED VEGETABLE OIL (PALM KERNEL AND SOYBEAN OIL); CORN SYRUP; DEXTROSE; CONTAINS 2% OR LESS OF: ARTIFICIAL COLOR (YELLOW 5 LAKE; RED 40 LAKE; YELLOW 6 LAKE; BLUE 1 LAKE); SALT; RESINOUS GLAZE; SOY LECITHIN; MODIFIED CORNSTARCH; CARNAUBA WAX; VANILLIN, ARTIFICIAL FLAVOR; MILK.","REESE'S, PIECES PEANUT BUTTER CANDY",The Hershey Company,REESE'S,,Candy
34000292530,"PEANUTS; SUGAR; MILK CHOCOLATE (SUGAR; COCOA BUTTER; CHOCOLATE; NONFAT MILK; MILK FAT; LACTOSE; SOY LECITHIN; PGPR, EMULSIFIER); CORN SYRUP; DEXTROSE; VEGETABLE OIL (COCOA BUTTER, PALM, SHEA, SUNFLOWER; SAFFLOWER AND/OR PALM KERNEL OIL); CHOCOLATE; NONFAT MILK; CONTAINS 2% OR LESS OF: HIGH FRUCTOSE CORN SYRUP; WHEY (MILK); SALT; COCOA PROCESSED WITH ALKALI; HYDROGENATED VEGETABLE OIL (PALM KERNEL AND PALM OIL); EGG WHITES; MILK FAT; CORNSTARCH; SOY LECITHIN; HYDROLYZED MILK PROTEIN; GLYCERIN; TBHQ (PRESERVATIVE); VANILLIN, ARTIFICIAL FLAVOR.","REESE'S, MILK CHOCOLATE",The Hershey Company,REESE'S,,Chocolate
34000380282,"MILK CHOCOLATE [SUGAR, COCOA BUTTER; CHOCOLATE; MILK; LACTOSE; MILK FAT; NONFAT MILK; LECITHIN (SOY); PGPR, EMULSIFIER]; PEANUTS; HIGH FRUCTOSE CORN SYRUP; SUGAR; DEXTROSE; SORBITOL; CONTAINS 2% OR LESS OF: HIGH MALTOSE CORN SYRUP, PALM KERNEL OIL; SALT; WHEY (MILK); CORN SYRUP; WHEY PROTEIN CONCENTRATE (MILK)L; SODIUM CASEINATE (MILK); ARTIFICIAL FLAVOR; MONO- AND DIGLYCERIDES; TBHQ AND CITRIC ACID, TO MAINTAIN FRESHNESS.","REESE'S, SNACK BITES",The Hershey Company,REESE'S,,Candy
34000388325,"MILK CHOCOLATE [SUGAR; SKIM MILK; COCOA BUTTER; CHOCOLATE; MILK FAT; LACTOSE (MILK); LECITHIN (SOY); PGPR; VANILLIN, ARTIFICIAL FLAVOR]; SUGAR; CORN SYRUP; HIGH FRUCTOSE CORN SYRUP; HYDROGENATED VEGETABLE OIL [PALM KERNEL OIL; SOYBEAN OIL]; SKIM MILK; CONTAINS 2% OR LESS OF: PALM KERNEL OIL; SALT; BAKING SODA; VANILLIN, ARTIFICIAL FLAVOR.",CHEWY CARAMELS IN MILK CHOCOLATE,The Hershey Company,ROLO,,Chocolate
34000018956,"SUGAR; HIGH FRUCTOSE CORN SYRUP; CHOCOLATE; NONFAT MILK; COCOA BUTTER; PARTIALLY HYDROGENATED VEGETABLE OIL (COCONUT AND PALM KERNEL OIL); MILK FAT; DAIRY BUTTER (MILK); CONTAINS 2% OR LESS OF: PECANS; GLYCERIN; ALMONDS (ROASTED IN COCOA BUTTER, SAFFLOWER AND/OR SUNFLOWER OIL); MONO- AND DIGLYCERIDES; SOY LECITHIN; COCOA; CELLULOSE GEL; SALT; WHEY (MILK); NATURAL AND ARTIFICIAL FLAVOR; DISODIUM PHOSPHATE; SUNFLOWER OIL; PGPR, EMULSIFIER; CARRAGEENAN; CARAMEL COLOR; PEANUTS; MACADAMIA NUTS; HAZELNUTS.","HERSHEY'S, POT OF GOLD CARAMEL COLLECTION ASSORTED MILK & DARK CHOCOLATE",The Hershey Company,HERSHEY'S,,Chocolate
